CustomerID,Age,Income,LoanAmount,TenureMonths,InterestRate,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target,Location_Suburban,Location_Urban,EmploymentStatus_Self-Employed,EmploymentStatus_Student,EmploymentStatus_Unemployed,LoanType_Business,LoanType_Education,LoanType_Home,LoanType_Personal,Debt-to-Income Ratio,Estimated EMI,Payment-to-Income Ratio,Delinquency Rate,Irregular Payment Habits,Proportion of Delayed Days,Interaction Inefficiency,Digital Engagement Score,Problem Indicator,Risk Score
CUST1191,58,752353,894952,9,8.37,2,51,1,5,0.37,40.94,0.72,34,0,1,1,0,0,0,1,0,0,1,0,1.1895373581284316,105681.40131111111,1.6856140877132588,0.2222222222222222,1,5.666666666666667,3.4013605442176864,14.032000000000002,0,0.6903750000000001
CUST1192,22,1800812,682786,43,10.61,1,142,0,6,-0.42,60.25,0.02,26,0,1,1,0,0,1,0,0,0,0,0,0.3791545147411279,21915.71040271318,0.14603885626737168,0.023255813953488372,0,3.302325581395349,8.823529411764703,10.412,0,0.8519583333333333
CUST1193,23,485253,102809,50,12.74,2,173,0,9,0.7,1.8,0.29,3,0,1,0,0,0,0,0,0,0,0,1,0.2118667993809415,3147.668883333333,0.0778398620925579,0.04,0,3.46,5.0,1.374,0,0.4995753968253968
CUST1194,56,1135635,336726,49,7.31,5,150,1,6,-0.12,57.86,0.64,9,0,0,1,0,0,1,0,0,1,0,0,0.2965090015718078,8923.18173367347,0.09428925737942354,0.10204081632653061,1,3.061224489795918,6.122448979591836,3.984,0,0.19478571428571428
CUST1195,37,1387727,982654,56,9.7,3,139,1,6,0.94,68.2,0.19,38,0,1,1,0,0,0,1,1,0,0,0,0.7081032508555357,25490.512690476193,0.22042242623060176,0.05357142857142857,1,2.482142857142857,2.941176470588235,15.314000000000002,0,0.7350694444444446
CUST1196,22,1865787,924770,47,14.23,4,171,1,6,0.91,2.79,0.3,32,0,1,1,0,1,0,0,0,0,1,0,0.49564607321200116,30642.18836347518,0.19707836980411064,0.0851063829787234,1,3.6382978723404253,2.9850746268656714,12.98,0,0.8492440476190477
CUST1197,21,1490202,939706,46,8.83,2,142,2,6,0.55,3.76,0.49,37,0,0,0,1,0,0,1,0,0,0,1,0.6305896784462778,27343.06128768116,0.2201827238536614,0.043478260869565216,1,3.0869565217391304,3.6363636363636362,15.094000000000001,0,0.47962499999999997
CUST1198,48,1570963,399290,21,9.26,2,92,1,2,0.86,25.13,0.42,7,0,1,0,1,0,1,0,1,0,0,0,0.2541689396885859,22094.997357142856,0.16877543792292643,0.09523809523809523,1,4.380952380952381,1.0204081632653061,3.0520000000000005,0,0.8321130952380952
CUST1199,43,1537172,733986,39,13.81,0,106,1,2,0.41,6.78,0.11,48,0,0,0,0,0,0,0,1,0,0,0,0.4774911330677374,27267.10939615385,0.21286187411288143,0.0,1,2.717948717948718,1.3245033112582782,19.266000000000002,0,0.3278214285714286
CUST1200,57,1348649,147020,55,6.83,2,125,1,6,0.79,34.77,0.94,23,0,0,0,0,0,0,1,0,0,0,0,0.10901279725117506,3509.8797424242425,0.031230184361602548,0.03636363636363636,1,2.272727272727273,3.1746031746031744,9.764000000000001,0,0.2341666666666667
CUST1201,52,1635358,602038,26,10.25,1,48,0,1,-0.53,52.6,0.04,38,0,0,0,1,0,0,0,0,0,0,0,0.3681383525809028,28297.71560897436,0.2076441900230361,0.038461538461538464,0,1.8461538461538463,1.7543859649122806,15.224,0,0.18046428571428574
CUST1202,52,1181573,863992,16,9.93,1,20,1,1,-0.31,41.03,0.75,32,0,0,0,0,0,0,1,0,0,0,1,0.7312218542569947,61149.0338,0.6210267208204655,0.0625,1,1.25,1.2658227848101264,13.25,0,0.0557142857142857
CUST1203,20,1084858,579170,13,9.69,2,14,0,2,0.51,14.54,0.07,40,0,0,0,1,0,0,0,1,0,0,0,0.5338671051879601,49228.33621153846,0.5445321272815995,0.15384615384615385,0,1.0769230769230769,1.2422360248447204,16.042,0,0.31673809523809526
CUST1204,39,386148,264585,55,8.63,3,13,2,3,-0.15,47.32,0.47,42,0,0,1,0,0,0,0,0,0,0,0,0.6851906522887597,6713.443488636364,0.20862809561006757,0.05454545454545454,1,0.23636363636363636,3.157894736842105,17.082,0,0.08700000000000001
CUST1205,22,1986439,942930,50,6.98,1,41,1,5,0.67,49.47,0.18,18,0,0,1,0,1,0,0,0,0,1,0,0.47468359209620836,24343.3095,0.14705697683140534,0.02,1,0.82,2.824858757062147,7.308,0,0.1462857142857143
CUST1206,64,1841198,452384,41,9.68,2,14,1,7,0.76,67.17,0.14,1,0,0,0,0,0,0,0,0,0,1,0,0.24570089691602967,14682.98703089431,0.09569630445543159,0.04878048780487805,1,0.34146341463414637,3.7634408602150535,0.48400000000000004,0,0.025583333333333336
CUST1207,47,843237,411020,46,6.97,1,62,0,9,-0.4,11.0,0.13,10,0,0,0,1,1,0,0,1,0,0,0,0.48743117296797933,11322.558557971015,0.16112991092142798,0.021739130434782608,0,1.3478260869565217,12.857142857142856,4.078,0,0.1690833333333333
CUST1208,52,1498367,698392,29,13.54,2,26,3,9,0.65,50.0,0.45,34,1,1,0,1,0,1,0,0,0,0,0,0.4661020964823705,31962.67249195402,0.2559800568909007,0.06896551724137931,1,0.896551724137931,5.142857142857143,13.870000000000001,1,0.7978869047619049
CUST1209,26,1151856,630618,45,9.78,1,92,2,6,-0.69,65.67,0.52,16,1,0,0,0,0,1,0,0,0,0,1,0.5474798933199984,19153.270033333334,0.19953817178536207,0.022222222222222223,1,2.0444444444444443,14.63414634146341,6.712000000000001,1,0.3760178571428571
CUST1210,52,1385861,928974,59,10.27,1,104,2,3,-0.33,36.36,0.13,41,0,0,0,1,1,0,0,0,0,0,1,0.6703226369744152,23695.791183898305,0.20517894233749245,0.01694915254237288,1,1.7627118644067796,3.896103896103896,16.478,0,0.06025
CUST1211,23,1258785,769727,10,13.9,3,52,1,1,0.04,26.37,0.98,2,1,1,1,0,1,0,0,0,0,0,1,0.6114840898167677,85888.70441666666,0.8187771962646521,0.3,1,5.2,0.8771929824561403,1.388,1,0.8495833333333335
CUST1212,30,1420167,648305,49,11.79,3,51,1,1,-0.55,12.71,0.26,21,0,0,0,0,0,0,1,0,0,1,0,0.45649913003189063,19600.310910714285,0.1656169527446923,0.061224489795918366,1,1.0408163265306123,1.8181818181818181,8.556000000000001,0,0.14950000000000005
CUST1213,37,714113,337464,29,6.77,1,62,1,3,0.16,62.48,0.46,34,1,1,0,0,0,0,1,0,0,0,0,0.472563865942785,13540.549055172412,0.22753624239030648,0.034482758620689655,1,2.1379310344827585,2.380952380952381,13.876000000000001,1,0.9260833333333334
CUST1214,59,1541301,422915,24,14.12,0,56,1,5,0.16,28.69,0.22,20,0,0,0,1,0,0,1,0,0,0,0,0.27438832518761747,22597.758166666667,0.17593779411030033,0.0,1,2.3333333333333335,3.9682539682539684,8.132,0,0.09710714285714285
CUST1215,45,280372,316488,19,8.32,3,119,1,2,-0.59,66.63,0.49,24,0,0,0,0,0,1,0,0,0,1,0,1.1288145749218894,18851.579957894737,0.8068528936367999,0.15789473684210525,1,6.2631578947368425,3.9215686274509793,9.894000000000002,0,0.18250000000000008
CUST1216,25,799763,506371,30,7.21,3,51,0,5,0.59,61.11,0.76,38,2,1,0,1,0,0,1,0,0,0,1,0.6331513210788696,19921.479091666668,0.2989107386813344,0.1,0,1.7,2.9585798816568047,15.656,1,0.9605
CUST1217,55,1018539,921906,21,13.03,3,106,0,4,0.26,27.43,0.52,1,0,0,0,1,0,0,0,0,0,0,1,0.9051258714688392,53910.64836428572,0.6351526847488694,0.14285714285714285,0,5.0476190476190474,2.941176470588235,0.712,0,0.12682142857142856
CUST1218,27,1569262,429039,9,11.15,0,42,1,4,-0.36,41.53,0.29,0,1,1,0,1,0,0,0,1,0,0,0,0.2734017646511545,51657.487375,0.395019982960143,0.0,1,4.666666666666667,5.405405405405404,0.174,1,0.9185912698412697
CUST1219,41,638311,350791,35,10.29,0,134,0,1,-0.54,2.44,0.25,6,0,1,0,1,0,0,1,0,1,0,0,0.5495612640233366,13030.632825,0.24497085887600245,0.0,0,3.8285714285714287,1.7857142857142856,2.5500000000000003,0,0.7388138528138528
CUST1220,30,1891543,858600,26,9.12,0,116,0,7,0.76,19.32,0.76,19,1,1,0,1,0,0,0,0,0,0,0,0.45391513700719466,39548.43692307692,0.2508963544983768,0.0,0,4.461538461538462,3.7634408602150535,8.056000000000001,1,0.8988452380952381
CUST1221,37,630361,210181,15,11.45,4,169,0,4,0.67,51.28,0.12,42,1,1,0,0,0,1,0,0,0,0,0,0.33342957448192384,16017.543708333335,0.3049213458637194,0.26666666666666666,0,11.266666666666667,2.2598870056497176,16.872,1,0.52825
CUST1222,52,646624,120865,34,9.13,1,3,2,1,-0.54,48.97,0.37,5,1,1,1,0,0,0,0,0,0,0,0,0.1869169718414411,4474.434149509804,0.0830362154731616,0.029411764705882353,1,0.08823529411764706,1.7857142857142856,2.222,1,0.5323690476190476
CUST1223,28,1558358,534331,54,13.86,3,132,3,6,-0.93,25.77,0.15,35,0,0,1,0,0,1,0,0,1,0,0,0.3428807757909287,16066.541568518518,0.12371900347816242,0.05555555555555555,1,2.4444444444444446,35.29411764705881,14.09,0,0.08408730158730156
CUST1224,25,1264631,731604,44,8.43,0,79,1,8,0.61,58.32,0.26,20,0,0,0,0,1,0,0,1,0,0,0,0.5785118346774671,21766.881736363637,0.206544502575347,0.0,1,1.7954545454545454,4.678362573099415,8.156,0,0.3152023809523809
CUST1225,36,1926585,458822,28,13.82,0,40,1,8,0.23,17.36,0.15,45,0,0,0,0,1,0,0,0,1,0,0,0.23815300129503758,21670.600033333332,0.13497831676256172,0.0,1,1.4285714285714286,6.015037593984962,18.09,0,0.07664880952380954
CUST1226,49,594909,526881,19,10.95,4,131,2,0,-0.8,33.48,0.89,34,0,1,1,0,1,0,0,0,0,0,1,0.8856497380271604,32538.36807236842,0.6563363755942859,0.21052631578947367,1,6.894736842105263,0.0,14.134000000000002,0,0.5324684343434344
CUST1227,24,1870727,655350,39,14.04,1,1,2,6,0.17,34.29,0.73,35,0,0,1,0,1,0,0,0,0,0,1,0.3503183521700387,24471.441153846154,0.15697495885083917,0.02564102564102564,1,0.02564102564102564,4.724409448818897,14.438,0,0.06775396825396825
CUST1228,40,673472,817254,51,12.86,2,148,0,8,-0.1,24.87,0.56,7,0,0,1,0,0,0,0,0,0,0,0,1.2134936567518768,24782.826935294117,0.4415832034940271,0.0392156862745098,0,2.9019607843137254,8.0,3.136,0,0.11999404761904761
CUST1229,55,1614243,655679,56,12.82,4,42,2,5,0.55,68.76,0.22,49,0,1,1,0,0,0,1,0,0,1,0,0.4061835795478128,18713.390888095237,0.1391120733725609,0.07142857142857142,1,0.75,3.0303030303030303,19.732000000000003,0,0.6163690476190475
CUST1230,40,801797,675845,51,9.36,1,81,1,0,-0.58,50.31,0.51,3,0,0,1,0,0,0,0,0,0,0,0,0.8429128569949751,18523.45374509804,0.27722908035472377,0.0196078431372549,1,1.588235294117647,0.0,1.5060000000000002,0,0.16667261904761904
CUST1231,45,233924,690221,52,8.69,0,107,0,1,-0.09,39.05,0.52,42,0,0,0,1,0,1,0,0,0,1,0,2.9506207144200682,18271.8311775641,0.9373214126415811,0.0,0,2.0576923076923075,0.9900990099009901,17.112000000000002,0,0.14604761904761906
CUST1232,22,671701,298685,27,8.69,1,136,0,3,-0.69,37.0,0.59,15,0,1,0,0,0,0,0,0,1,0,0,0.44466957768411836,13225.38461574074,0.23627270971591363,0.037037037037037035,0,5.037037037037037,7.317073170731705,6.354,0,0.5847738095238095
CUST1233,39,921632,191195,51,13.99,2,155,0,3,0.92,11.89,0.06,2,0,0,0,1,0,0,0,0,0,0,1,0.20745264921356898,5977.936610294118,0.07783501367522982,0.0392156862745098,0,3.0392156862745097,1.4851485148514851,0.8360000000000001,0,0.15548214285714287
CUST1234,39,1174867,841000,22,13.07,1,25,1,1,0.56,27.11,0.97,6,1,0,1,0,0,1,0,0,0,1,0,0.7158257062288753,47387.1643939394,0.4840088050198642,0.045454545454545456,1,1.1363636363636365,0.6024096385542168,2.982,1,0.3365178571428571
CUST1235,51,1085718,899692,45,10.44,1,81,2,7,0.47,48.6,0.47,1,0,0,1,0,1,0,0,0,1,0,0,0.8286608493181471,27820.475955555557,0.30748841915365377,0.022222222222222223,1,1.8,4.45859872611465,0.6819999999999999,0,0.07891666666666666
CUST1236,26,853088,526662,26,7.53,1,82,0,1,0.38,66.61,0.93,0,0,0,1,0,1,0,0,0,0,0,1,0.6173595221126074,23561.03481923077,0.33142233606705196,0.038461538461538464,0,3.1538461538461537,0.6756756756756757,0.558,0,0.30216666666666664
CUST1237,62,1278376,368992,6,9.75,3,130,0,2,-0.15,58.88,0.01,0,0,1,0,1,1,0,0,0,0,1,0,0.2886412135396785,64496.72666666666,0.6054249453994756,0.5,0,21.666666666666668,2.1052631578947367,0.006,0,0.6792777777777776
CUST1238,54,1079969,47419,43,11.76,1,72,1,3,0.85,21.98,0.25,37,0,1,0,1,0,0,1,0,0,0,0,0.0439077417962923,1567.473641860465,0.01741687372723252,0.023255813953488372,1,1.6744186046511629,1.5384615384615383,14.950000000000001,0,0.3299761904761905
CUST1239,60,484242,354453,13,9.96,1,99,0,8,-0.85,31.53,0.1,6,0,0,1,0,0,1,0,0,0,0,0,0.731974921630094,30207.575284615385,0.7485738606221364,0.07692307692307693,0,7.615384615384615,31.999999999999986,2.4600000000000004,0,0.15686904761904763
CUST1240,60,666554,744414,49,13.03,3,48,2,9,0.61,6.43,0.77,23,1,1,0,1,0,1,0,0,0,0,0,1.116809740846203,23275.21779897959,0.4190247355619426,0.061224489795918366,1,0.9795918367346939,5.2631578947368425,9.662,1,0.5247420634920634
CUST1241,37,1913421,167634,25,14.68,1,144,1,0,-0.57,7.81,0.32,4,1,0,0,1,0,0,0,0,1,0,0,0.08760957468325058,8756.0826,0.054913681411461454,0.04,1,5.76,0.0,1.792,1,0.6407261904761904
CUST1242,60,857083,81011,37,8.22,2,62,2,7,-0.35,34.12,0.84,20,0,0,1,0,0,0,1,0,0,0,0,0.09451943394047017,2744.4118364864867,0.03842444901816725,0.05405405405405406,1,1.6756756756756757,9.333333333333332,8.504,0,0.05361111111111111
CUST1243,22,1012405,799207,26,10.81,0,54,1,4,0.04,38.41,0.83,27,0,1,0,1,1,0,0,1,0,0,0,0.789414315417249,37938.253827564105,0.4496807561507196,0.0,1,2.076923076923077,3.508771929824561,11.298,0,0.8330833333333334
CUST1244,30,1355704,394938,58,10.16,1,150,0,6,0.57,19.38,0.67,17,1,1,0,0,0,0,1,0,0,0,1,0.2913158034497206,10153.084262068965,0.08986992082698553,0.017241379310344827,0,2.586206896551724,3.5928143712574854,7.202000000000001,1,0.921
CUST1245,48,1620321,333090,40,8.69,3,33,1,7,0.68,46.46,0.67,23,0,0,0,0,0,1,0,0,1,0,0,0.20557037772145148,10739.37675,0.07953517914042958,0.075,1,0.825,3.9325842696629207,9.602,0,0.2848630952380953
CUST1246,45,225654,595483,34,7.88,1,104,0,4,0.17,50.79,0.7,31,1,0,0,0,0,1,0,0,0,0,0,2.638920648426352,21424.544249019607,1.1393307053641206,0.029411764705882353,0,3.0588235294117645,3.149606299212598,12.82,1,0.3406964285714285
CUST1247,42,1500851,619785,24,6.86,4,104,0,7,-0.19,21.89,0.67,44,0,0,0,0,0,0,0,0,0,0,1,0.41295571645686346,29367.47925,0.23480662037737257,0.16666666666666666,0,4.333333333333333,7.692307692307691,18.002000000000002,0,0.10242261904761905
CUST1248,50,428362,540076,48,13.94,2,68,1,9,0.89,54.73,0.39,32,0,0,1,0,0,0,0,0,0,1,0,1.260793441061532,17525.466200000003,0.49095296594936066,0.041666666666666664,1,1.4166666666666667,4.522613065326633,13.034,0,0.22386904761904763
CUST1249,49,440300,175111,36,10.47,0,14,1,7,-0.51,15.2,0.68,9,0,0,1,0,0,1,0,0,0,0,0,0.3977083806495571,6392.037919444445,0.17420952767052766,0.0,1,0.3888888888888889,11.864406779661016,4.008,0,0.01958333333333333
CUST1250,63,1782961,187912,46,10.62,4,174,0,8,0.61,39.41,0.9,8,0,0,1,0,1,0,0,0,0,0,1,0.1053932194815254,5748.064678260869,0.038686643251944625,0.08695652173913043,0,3.782608695652174,4.678362573099415,3.74,0,0.1620297619047619
CUST1251,54,863635,85978,55,14.39,2,2,3,1,0.22,58.01,0.33,48,0,0,0,0,1,0,0,1,0,0,0,0.09955363087415402,2594.2558803030306,0.03604655967351528,0.03636363636363636,1,0.03636363636363636,0.7575757575757576,19.398000000000003,0,0.11293452380952383
CUST1252,27,1160819,759909,20,13.0,1,155,0,2,-0.25,38.9,0.94,32,0,0,0,0,0,0,1,0,0,1,0,0.6546317729120561,46227.7975,0.477881194225801,0.05,0,7.75,2.352941176470588,13.364,0,0.5050714285714286
CUST1253,36,1400483,477757,15,7.31,1,2,2,0,-1.0,65.42,0.01,32,0,0,0,1,0,1,0,1,0,0,0,0.341137307628868,34760.80305833333,0.29784698329076464,0.06666666666666667,1,0.13333333333333333,0.0,12.806000000000001,0,0.03396428571428572
CUST1254,45,322445,392702,51,10.91,2,101,1,3,-0.11,4.68,0.35,6,1,1,0,1,0,1,0,0,0,0,1,1.2178883220394177,11270.354899019609,0.4194335740614223,0.0392156862745098,1,1.9803921568627452,3.03030303030303,2.6100000000000003,1,0.9309642857142858
CUST1255,22,1673106,542318,55,10.66,1,3,5,4,-0.45,42.56,0.13,3,0,0,0,0,1,0,0,1,0,0,0,0.32413845865115537,14677.91883939394,0.10527427794337435,0.01818181818181818,1,0.05454545454545454,6.153846153846152,1.2780000000000002,0,0.10189285714285713
CUST1256,22,332007,414984,42,13.78,2,87,1,0,-0.79,40.67,0.13,27,0,1,0,0,1,0,0,0,0,0,1,1.249925453378995,14645.971028571428,0.5293612855839098,0.047619047619047616,1,2.0714285714285716,0.0,10.878,0,0.8553809523809526
CUST1257,32,1662805,271089,39,12.16,2,158,1,7,-0.85,47.72,0.82,22,0,0,0,0,0,1,0,0,0,0,1,0.1630311431586987,9698.0352,0.06998801567231276,0.05128205128205128,1,4.051282051282051,27.99999999999999,9.292,0,0.0944404761904762
CUST1258,24,556714,634103,14,12.47,1,44,1,1,-0.3,60.09,0.92,31,0,1,0,0,0,0,0,1,0,0,0,1.1390103356481065,51882.45843690476,1.1183291622679816,0.07142857142857142,1,3.142857142857143,1.25,12.952,0,0.9168928571428573
CUST1259,56,476533,933178,47,9.59,1,44,2,0,0.23,52.4,0.78,43,0,0,0,1,0,1,0,0,0,0,1,1.9582652198273782,27312.498580496456,0.6877802438990741,0.02127659574468085,1,0.9361702127659575,0.0,17.668,0,0.1716785714285714
CUST1260,51,1222269,598317,33,13.54,5,74,1,1,0.68,57.01,0.98,15,0,0,0,0,0,1,0,0,0,0,0,0.4895133558979243,24881.82833181818,0.24428496507873318,0.15151515151515152,1,2.242424242424242,0.5617977528089887,6.588,0,0.41380952380952385
CUST1261,28,305392,680274,16,6.65,1,164,1,4,-0.63,21.15,0.22,45,1,1,0,1,1,0,0,0,0,0,1,2.2275436160737674,46286.97675,1.8187893625242313,0.0625,1,10.25,8.510638297872338,18.132,1,0.9320515873015874
CUST1262,62,1988590,183351,20,8.16,6,8,1,8,-0.15,28.21,0.14,9,1,1,0,0,1,0,0,0,1,0,0,0.09220150961233839,10414.3368,0.06284454895176984,0.3,1,0.4,8.421052631578947,3.684,1,0.8631944444444444
CUST1263,56,833539,353792,45,9.25,4,144,0,8,-0.22,45.31,0.52,13,0,0,0,0,0,0,0,0,0,0,1,0.4244456468143662,10589.191111111111,0.1524467281474932,0.08888888888888889,0,3.2,9.09090909090909,5.5120000000000005,0,0.031
CUST1264,40,1934904,222006,54,6.65,2,117,1,1,0.03,40.07,0.83,38,0,1,0,0,0,0,0,0,1,0,0,0.11473747534761415,5341.505472222223,0.0331272588545306,0.037037037037037035,1,2.1666666666666665,0.8849557522123893,15.698,0,0.8257857142857142
CUST1265,36,1472608,904730,60,8.3,1,64,1,1,0.62,69.22,0.04,35,0,0,0,1,0,0,1,0,0,0,1,0.6143725961016102,21336.549166666668,0.17386744469675572,0.016666666666666666,1,1.0666666666666667,0.5813953488372092,14.024,0,0.1266904761904762
CUST1266,22,1316852,294380,24,13.76,1,130,1,2,0.11,13.86,1.0,33,0,1,0,1,0,1,0,0,0,0,1,0.22354828029269805,15641.390666666666,0.14253438351462427,0.041666666666666664,1,5.416666666666667,1.652892561983471,13.8,0,0.42541071428571425
CUST1267,40,393047,898813,60,14.76,3,25,0,6,0.69,25.62,0.6,23,0,0,1,0,1,0,0,1,0,0,0,2.2867824967497525,26035.616566666664,0.7948855958702139,0.05,0,0.4166666666666667,3.35195530726257,9.56,0,0.12754761904761902
CUST1268,45,575539,527323,20,8.59,2,158,0,2,0.04,41.45,0.98,17,1,1,0,0,0,0,0,0,0,0,0,0.9162246172718096,30140.903808333336,0.6284384649867343,0.1,0,7.9,1.7543859649122806,7.388000000000001,1,0.8755912698412699
CUST1269,52,788058,336662,33,8.25,1,25,1,0,0.21,62.56,0.37,15,0,0,1,0,0,0,1,0,0,0,0,0.42720459661598514,12516.430037878788,0.19059150526299518,0.030303030303030304,1,0.7575757575757576,0.0,6.222,0,0.02866666666666667
CUST1270,43,1152115,377960,31,8.78,4,22,2,5,-0.13,66.95,0.46,40,1,1,1,0,0,0,1,0,0,1,0,0.32805752897931195,14957.665397849461,0.15579346226218177,0.12903225806451613,1,0.7096774193548387,5.154639175257731,16.276,1,0.9401190476190476
CUST1271,31,1896623,627938,14,9.26,2,29,0,2,0.65,24.53,0.75,36,1,0,0,1,1,0,0,1,0,0,0,0.3310821391494251,49698.30251904762,0.3144428967847439,0.14285714285714285,0,2.0714285714285716,1.1428571428571428,14.85,1,0.2361547619047619
CUST1272,27,1463393,376631,50,7.11,1,9,0,0,0.85,5.3,0.79,40,0,0,0,1,1,0,0,1,0,0,0,0.2573683214283518,9764.158675,0.08006728479636024,0.02,0,0.18,0.0,16.474,0,0.13675
CUST1273,55,632986,385511,15,14.38,3,71,0,3,0.28,30.65,0.23,24,0,1,1,0,0,0,1,0,0,0,0,0.609035586885018,30320.440150000002,0.57480778690208,0.2,0,4.733333333333333,2.1739130434782608,9.738000000000001,0,0.4204940476190475
CUST1274,59,1169918,638121,52,8.02,2,63,0,0,0.64,28.7,0.93,7,0,1,0,0,0,0,0,1,0,0,0,0.5454407915768456,16536.33304230769,0.16961530338681197,0.038461538461538464,0,1.2115384615384615,0.0,3.3580000000000005,0,0.27904166666666663
CUST1275,59,289617,308717,39,9.87,4,149,0,0,-0.88,71.03,0.87,23,0,1,0,1,0,0,1,0,0,0,0,1.0659491673486017,10455.017837820513,0.4331935420014922,0.10256410256410256,0,3.8205128205128207,0.0,9.722000000000001,0,0.4163333333333333
CUST1276,40,1362298,225687,40,6.18,4,142,1,1,0.81,31.32,0.02,19,0,1,0,0,0,1,0,1,0,0,0,0.16566639604550545,6804.46305,0.05993810208926388,0.1,1,3.55,0.5235602094240838,7.612,0,0.7784226190476191
CUST1277,54,1150861,530814,24,14.09,1,122,1,9,-0.62,22.36,0.13,47,2,1,0,0,0,1,0,0,0,0,1,0.4612320688597494,28349.89105,0.2956036329322133,0.041666666666666664,1,5.083333333333333,18.749999999999996,18.878,1,0.9672380952380953
CUST1278,46,1511383,575751,7,12.31,4,104,2,7,-0.49,26.62,0.5,29,0,0,1,0,1,0,0,0,0,0,0,0.38094314942010066,88156.38853214285,0.6999395006995012,0.5714285714285714,1,14.857142857142858,11.475409836065571,11.900000000000002,0,0.2326071428571428
CUST1279,56,1726718,345139,14,14.45,0,73,0,1,-0.89,28.88,0.46,19,0,0,1,0,0,0,0,0,0,0,0,0.19988150931420184,28808.83450595238,0.20020988607950377,0.0,0,5.214285714285714,4.76190476190476,7.876,0,0.22954166666666664
CUST1280,45,766685,853583,45,13.54,3,147,0,1,0.93,59.24,0.71,17,0,1,1,0,0,0,0,0,1,0,0,1.1133425070270058,28599.772627777777,0.44763791065865816,0.06666666666666667,0,3.2666666666666666,0.4926108374384236,7.226000000000001,0,0.8277160894660897
CUST1281,49,258716,196372,53,9.37,3,104,0,9,0.7,6.29,0.09,3,0,1,1,0,0,1,0,1,0,0,0,0.7590253405278374,5238.4701088050315,0.2429754684892329,0.05660377358490566,0,1.9622641509433962,5.0,1.2540000000000002,0,0.8037777777777777
CUST1282,38,332987,493366,49,8.31,2,46,0,9,0.83,23.13,0.64,47,1,1,0,1,0,0,1,1,0,0,0,1.4816374212807106,13485.25342755102,0.4859740504302338,0.04081632653061224,0,0.9387755102040817,4.66321243523316,19.184,1,0.8519999999999999
CUST1283,37,1776748,120815,7,12.43,3,86,1,7,0.69,69.59,0.62,35,0,0,0,1,1,0,0,0,0,0,0,0.06799782524027043,18510.72775595238,0.12501983008925777,0.42857142857142855,1,12.285714285714286,3.910614525139665,14.372,0,0.12160714285714286
CUST1284,22,415984,115036,35,9.89,1,52,0,5,-0.04,11.45,0.23,5,0,1,1,0,0,0,1,0,0,0,1,0.2765394822877803,4234.831223809524,0.1221632915826433,0.02857142857142857,0,1.4857142857142858,4.716981132075471,2.138,0,0.6803055555555554
CUST1285,56,1939010,198364,55,11.41,4,128,2,3,0.85,53.6,0.54,2,3,1,0,1,0,0,1,0,0,0,1,0.10230169003769965,5492.729215151516,0.033992991568799646,0.07272727272727272,1,2.327272727272727,1.5384615384615383,1.124,1,0.9157142857142857
CUST1286,37,1961725,285471,40,6.15,3,1,1,2,0.94,25.98,0.22,17,0,1,1,0,0,0,1,0,0,0,1,0.14552039658973606,8599.813875,0.05260562336718959,0.075,1,0.025,0.9803921568627451,6.932,0,0.5818988095238097
CUST1287,61,190154,247197,58,6.63,0,57,0,0,0.01,42.1,0.15,46,0,0,0,0,0,0,0,1,0,0,0,1.2999831715346508,5627.780666379311,0.3551509197626752,0.0,0,0.9827586206896551,0.0,18.490000000000002,0,0.24577976190476197
CUST1288,56,1241457,868907,20,11.55,2,146,1,2,-0.65,7.62,0.57,39,0,0,0,0,0,1,0,0,1,0,0,0.6999090584692019,51808.579874999996,0.5007849313347139,0.1,1,7.3,4.444444444444444,15.942000000000002,0,0.14017460317460315
CUST1289,53,705112,862182,60,10.81,1,71,1,8,0.32,22.41,0.98,17,1,0,0,0,0,0,0,0,0,0,0,1.22275893758722,22136.52285,0.3767320286706225,0.016666666666666666,1,1.1833333333333333,5.633802816901408,7.388000000000001,1,0.1784166666666666
